F,mF,Isq_unweighted,Isq_weighted
87.67768595,113.7178233,0.967486184,0.967486184
213.657311,113.7178233,0.967486184,0.967486184
40.640625,113.7178233,0.967486184,0.967486184
101.7093708,113.7178233,0.967486184,0.967486184
34.34505138,113.7178233,0.967486184,0.967486184
46.9478738,113.7178233,0.967486184,0.967486184
47.06598161,113.7178233,0.967486184,0.967486184
36.25043403,113.7178233,0.967486184,0.967486184
34.43836565,113.7178233,0.967486184,0.967486184
45.77818017,113.7178233,0.967486184,0.967486184
34.81,113.7178233,0.967486184,0.967486184
113.1322314,113.7178233,0.967486184,0.967486184
42.97530864,113.7178233,0.967486184,0.967486184
32.72904273,113.7178233,0.967486184,0.967486184
31.84183673,113.7178233,0.967486184,0.967486184
291.4931588,113.7178233,0.967486184,0.967486184
42.9025,113.7178233,0.967486184,0.967486184
35.73382716,113.7178233,0.967486184,0.967486184
91.70496984,113.7178233,0.967486184,0.967486184
42.75147929,113.7178233,0.967486184,0.967486184
94.43852728,113.7178233,0.967486184,0.967486184
63.57963989,113.7178233,0.967486184,0.967486184
29.69137859,113.7178233,0.967486184,0.967486184
35.20444444,113.7178233,0.967486184,0.967486184
33.49207786,113.7178233,0.967486184,0.967486184
131.1570295,113.7178233,0.967486184,0.967486184
36,113.7178233,0.967486184,0.967486184
42.25,113.7178233,0.967486184,0.967486184
86.70357431,113.7178233,0.967486184,0.967486184
259.0566893,113.7178233,0.967486184,0.967486184
70.91412742,113.7178233,0.967486184,0.967486184
113.2314267,113.7178233,0.967486184,0.967486184
34.74792244,113.7178233,0.967486184,0.967486184
60.56899811,113.7178233,0.967486184,0.967486184
76.83618164,113.7178233,0.967486184,0.967486184
91.90973535,113.7178233,0.967486184,0.967486184
64.15393861,113.7178233,0.967486184,0.967486184
116.3644183,113.7178233,0.967486184,0.967486184
58.04033934,113.7178233,0.967486184,0.967486184
46.71947832,113.7178233,0.967486184,0.967486184
100.2779707,113.7178233,0.967486184,0.967486184
31.30668934,113.7178233,0.967486184,0.967486184
34.55145747,113.7178233,0.967486184,0.967486184
53.02827087,113.7178233,0.967486184,0.967486184
50.055625,113.7178233,0.967486184,0.967486184
49.53994083,113.7178233,0.967486184,0.967486184
70.24036281,113.7178233,0.967486184,0.967486184
73.64034613,113.7178233,0.967486184,0.967486184
79.85513807,113.7178233,0.967486184,0.967486184
31.31235853,113.7178233,0.967486184,0.967486184
214.500434,113.7178233,0.967486184,0.967486184
43.230625,113.7178233,0.967486184,0.967486184
31.3147638,113.7178233,0.967486184,0.967486184
54.44046749,113.7178233,0.967486184,0.967486184
60.36094675,113.7178233,0.967486184,0.967486184
44.89,113.7178233,0.967486184,0.967486184
51.17751479,113.7178233,0.967486184,0.967486184
150.0625,113.7178233,0.967486184,0.967486184
51.84,113.7178233,0.967486184,0.967486184
44.12755102,113.7178233,0.967486184,0.967486184
43.21445848,113.7178233,0.967486184,0.967486184
55.24105186,113.7178233,0.967486184,0.967486184
87.83053912,113.7178233,0.967486184,0.967486184
59.51020408,113.7178233,0.967486184,0.967486184
155.1157025,113.7178233,0.967486184,0.967486184
58.5225,113.7178233,0.967486184,0.967486184
133.980625,113.7178233,0.967486184,0.967486184
34.30612245,113.7178233,0.967486184,0.967486184
29.92733564,113.7178233,0.967486184,0.967486184
146.4720579,113.7178233,0.967486184,0.967486184
55.85595568,113.7178233,0.967486184,0.967486184
238.6211911,113.7178233,0.967486184,0.967486184
105.3066893,113.7178233,0.967486184,0.967486184
31.45746692,113.7178233,0.967486184,0.967486184
49,113.7178233,0.967486184,0.967486184
55.130625,113.7178233,0.967486184,0.967486184
73.70850684,113.7178233,0.967486184,0.967486184
40.11111111,113.7178233,0.967486184,0.967486184
116.9929196,113.7178233,0.967486184,0.967486184
128.0470914,113.7178233,0.967486184,0.967486184
62.06365259,113.7178233,0.967486184,0.967486184
65.26939058,113.7178233,0.967486184,0.967486184
53.08163265,113.7178233,0.967486184,0.967486184
36.92899408,113.7178233,0.967486184,0.967486184
44.44444444,113.7178233,0.967486184,0.967486184
36.29327781,113.7178233,0.967486184,0.967486184
180.230625,113.7178233,0.967486184,0.967486184
121.8816,113.7178233,0.967486184,0.967486184
148.7044753,113.7178233,0.967486184,0.967486184
38.32199546,113.7178233,0.967486184,0.967486184
32.84171598,113.7178233,0.967486184,0.967486184
42.40868531,113.7178233,0.967486184,0.967486184
53.08163265,113.7178233,0.967486184,0.967486184
31.17361111,113.7178233,0.967486184,0.967486184
160.8506842,113.7178233,0.967486184,0.967486184
40.83521713,113.7178233,0.967486184,0.967486184
43.56,113.7178233,0.967486184,0.967486184
31.44005102,113.7178233,0.967486184,0.967486184
235.8980934,113.7178233,0.967486184,0.967486184
64.84487535,113.7178233,0.967486184,0.967486184
60.16727538,113.7178233,0.967486184,0.967486184
32.57346817,113.7178233,0.967486184,0.967486184
266.4835646,113.7178233,0.967486184,0.967486184
66.77954102,113.7178233,0.967486184,0.967486184
437.0583521,113.7178233,0.967486184,0.967486184
138.9388864,113.7178233,0.967486184,0.967486184
42.575625,113.7178233,0.967486184,0.967486184
50.31097891,113.7178233,0.967486184,0.967486184
121.6675849,113.7178233,0.967486184,0.967486184
88.999644,113.7178233,0.967486184,0.967486184
49,113.7178233,0.967486184,0.967486184
81.68066928,113.7178233,0.967486184,0.967486184
93.9053288,113.7178233,0.967486184,0.967486184
66.06771861,113.7178233,0.967486184,0.967486184
49.33390023,113.7178233,0.967486184,0.967486184
59.11901235,113.7178233,0.967486184,0.967486184
128.6287924,113.7178233,0.967486184,0.967486184
183.6025,113.7178233,0.967486184,0.967486184
115.8185941,113.7178233,0.967486184,0.967486184
30.75206612,113.7178233,0.967486184,0.967486184
366.8698225,113.7178233,0.967486184,0.967486184
171.5461035,113.7178233,0.967486184,0.967486184
84.96030246,113.7178233,0.967486184,0.967486184
96.58145065,113.7178233,0.967486184,0.967486184
95.6579417,113.7178233,0.967486184,0.967486184
41.71889277,113.7178233,0.967486184,0.967486184
132.9929761,113.7178233,0.967486184,0.967486184
97.09458656,113.7178233,0.967486184,0.967486184
55.702558,113.7178233,0.967486184,0.967486184
30.67455621,113.7178233,0.967486184,0.967486184
73.02479339,113.7178233,0.967486184,0.967486184
53.64572681,113.7178233,0.967486184,0.967486184
115.0743802,113.7178233,0.967486184,0.967486184
30.36713445,113.7178233,0.967486184,0.967486184
36.905625,113.7178233,0.967486184,0.967486184
42.59279778,113.7178233,0.967486184,0.967486184
34.47797502,113.7178233,0.967486184,0.967486184
779.805625,113.7178233,0.967486184,0.967486184
96.34972299,113.7178233,0.967486184,0.967486184
42.9025,113.7178233,0.967486184,0.967486184
37.6996,113.7178233,0.967486184,0.967486184
48.6416831,113.7178233,0.967486184,0.967486184
40.41326531,113.7178233,0.967486184,0.967486184
